field_unnamed:_0,field_person_description,min__yearly_income,customer_order,is_recyclable?,additional_features_in_market,field_promotion_name,store_kind,store_sales,store_cost,grocery_area,store_area,frozen_area,meat_area,cost,field_customer_city,customer_state,customer_lat,customer_lng,field_seller_city,seller_state,seller_lat,seller_lng,review_score,weights
mc_ID_332,"Married Male with five children, education: high school degree working as manual",30K+,"Bathroom Products from Health and Hygiene department, Ordered Brand : Hilltop",no,[],Saving Days, Supermarket,7.68 M,3.6096 M,1508.0,1884.94,227.8,151.9,619.0228,araraquara,SP,-21.804786,-48.203018428891774,CURITIBA,sp,-25.453155877315545,-49.2850395992267,5.0,"{'gross': 13.4603, 'net': 12.0067}"
mc_ID_333,"Married Female with four children, education: high school degree working as professional",110K or more,"Jams and Jellies from Baking Goods department, Ordered Brand : Plato",no,"['Ready Food', 'Florist', 'Bar For Salad', 'Coffee Bar']",Two for One,Deluxe,$6.96 M,3.2016 M,2055.29,3145.51,654.13,436.42,312.9109,beIem,PA,-1.456082274898832,-48.499975186829225,monte alto,SP,-21.25517021789464,-48.48570186533153,2.0,"{'gross': 26.6008, 'net': 25.0018}"
mc_ID_334,"sINGLEE fEMALE WITH TWO CHILDREN,EDUCATION: PARTIAL HIGH SCHOOL WORKING AS SKILLED MANUAL",€25K+,"Bread from Baked Goods department, Ordered Brand : Great",no,"['Ready Food', 'Coffee Bar', 'Bar For Salad', 'Video Store', 'Florist']",Promo Big,Deluxe,11.22 M,5.2734 M,,2861.13,593.93,395.95,578.2288,ribeirao preto,$P_,-21.18626056036128,-47.84034554440533,mirandopolis,SP,-21.131534491601712,-51.10568265114781,3.0,"{'gross': 12.3555, 'net': 10.9019}"
mc_ID_335,"Married Female with five children, education: bachelors degree working as professional",70000,"Snack Foods from Snack Foods department, Ordered Brand : Best Choice",no,[],Promo Big,Supermarkat,10.98 M,3.6234 M,2049.72,2811.99,457.36,,515.2596,7Imoteo,MG,-19.57988226206472,amount: -42.64592409589202,_ilICInEA,MG,-20.944705621834668,-45.82709818233235,5.0,"{'gross': -22.0946, 'net': 19.0421}"
mc_ID_340,"Married Female with five children, education: partial high school working as skilled manual",Income: 10K+,"Snack Foods from Snack Foods department, Ordered Brand : Horatio",no,[],Two for One,MID-SIZE,3.96 M,1.4256 M,2819.18,3565.8,447.7,298.5,646.5849,itaborai,RJ,-22.734001459672847,-42.86323433666325,foz do iguacu,PR,-25.548584861815545,-54.58121020316589,1.0,"{'gross': 20.641, 'net': val: 17.5885}"
mc_ID_341,"Married Female with two children, education: partial high school working as skilled manual",10K+,"Bread from Baked Goods department, Ordered Brand : Great",no,"['Coffee Bar', 'Ready Food', 'Florist', 'Video Store', 'Bar For Salad']",Price Slashers,Deluxe,11.22 M,3.7026 M,1734.76,2572.86,503.07,335.38,282.9953,posto da mata,BA,measure: -17.8909175883781,-39.86237040435775,praia grande,SP,-24.026786758814687,data: -46.49304889148245,4.0,"{'gross': amount: 12.3555, 'net': 10.9019}"
mc_ID_342,"Married Male with four children, education: High School degree working as skilled manual",30K+,"Dairy from Dairy department, Ordered Brand : Booker",yes,"['Video Store', 'Ready Food', 'Florist', 'Bar For Salad', 'Coffee Bar']",Sale Sale Sale,Delux3,7.53 M,3.2379 M,1525.28,2147.17,,248.79,722.6814,B1LAC,SP,-21.401868898287308,-50.468934178259445,p0rto alegre,rs,-30.03215040714993,-51.2325516998384,4.0,"{'gross': 20.4957, 'net': 17.5885}"
mc_ID_343,"Married Male with five kidren, education: high school degree working as professional",90K+,"Vegetables from Frozen Foods department, Ordered Brand : Golden",no,['Coffee Bar'],Weekend Discount,,14.85 M,5.1975 M,1236.07,1970.94,440.92,293.95,698.728,NITeROI,RJ,-22.91127038161472,-43.10515133611283,sao paulo,SP,amount: -23.56753031883281,-46.51205478799173,2.0,"{'gross': 20.641, 'net': nan}"
mc_ID_344,"Single Female with two children, education: partial college working as professional",30K+,"Dairy from Dairy department, Ordered Brand : Club",yes,"['Ready Food', 'Bar For Salad', 'Florist', 'Video Store', 'Coffee Bar']",Best Savings,GOURMET,7.71 M,2.313 M,1425.03,2200.69,465.54,310.3,281.4786,sao paulo_,Sp,-23.521947201039,-46.44086049035999,sao paulo,SP,-23.573782561198005,-46.62058066708981,4.0,"{'gross': 25.874, 'net': 22.8214}"
mc_ID_346,"Married Male with four children,education: partial high school working as manual",10K+ annually,"Electrical from Household department, Ordered Brand : Sunset",no,"['Coffee Bar', 'Bar For Salad', 'Ready Food', 'Florist']",GLD,Guurmet,7.95 M,3.4185 M,1567.05,2207.28,,256.35,396.2248,O1iMpia,$P,-20.73348478239254,-48.88823835248024,jundiai,SP,-23.211714582578274,-46.8753760355472,5.0,"{'gross': 21.9493, 'net': 17.5885}"
mc_ID_347,"Single Female with two children, education: bachelors degree working as management",€42K+,"Fruit from Produce department, Ordered Brand : Hermanos",no,"['Bar For Salad', 'Video Store', 'Florist', 'Ready Food', 'Coffee Bar']",Sales Days,Deluxe,10.02 M,5.01 M,1871.16,2864.73,593.93,,608.772,santo andre,SP,-23.656293518994904,-46.55412213733605,sao luis,MA,val: -2.546079233971952,data: -44.3089863702464,5.0,"{'gross': 30.9615, 'net': 27.909}"
mc_ID_348,Married Male with two children - education: graduate degree working as professional,Income: 130K+,"Jams and Jellies from Baking Goods department, Ordered Brand : Landslide",yes,['Coffee Bar'],Two Day Sale,Supermarket,2.8 M,1.372 M,1236.07,1970.39,440.92,293.95,477.3944,sao paulo,SP,-23.55911865889549,-46.75165994171618, pinhais,PR,measure: -25.44450819623171,-49.17725474672523,3.0,"{'gross': 10.5822, 'net': -9.1286}"
mc_ID_350,"Married Female with one child, education: high school degree working as professional",90K+,"Snack Foods from Snack Foods department, Ordered Brand : Horatio",no,['Coffee Bar'],Shelf Clearing Days,"Supermarket
",7.89 M,3.8661 M,1236.07,1970.0,440.92,293.69,521.7971, itUPeva,SP,-23.15915219401001,-47.05820782584106,sao paulo,SP,-23.59272363197529,-46.6315844403312,5.0,"{'gross': 40.38 lbs, 'net': val: 13.9545}"
mc_ID_352,"Married Male with three children, education: partial high school working as skilled manual",10K+,"Vegetables from Produce department, Ordered Brand : Ebony",yes,['Florist'],Big Time Discounts,Supermarket,7.8 M,2.73 M,1320.73,2192.32,523.32,,765.7243,itabuna,_BA,-14.799996670552249,-39.26890277699232, Ibia,Mg,-19.598096999999942,-46.61303299999997,5.0,"{'gross': 11.7741, 'net': 8.8669}"
mc_ID_353,"Married Male with No children, education: bachelors degree working as management",$50K+,"Dairy from Dairy department, Ordered Brand : Booker",no,['Coffee Bar'],Two Day Sale,,11.94 M,4.0596 M,1236.99,1975.09,442.92,293.95,477.3944,Itapetininga,SP,-23.58350133698645,-48.017664538469056,jaragua do sul,SC,-26.46850294670808,-49.109883098307336,5.0,"{'gross': 30.3801, 'net': nan}"
mc_ID_355,"Single Female with four children, education: partial college working as professional",30K+,"Fruit from Produce department, Ordered Brand : Hermanos",no,"['Coffee Bar', 'Florist', 'Ready Food', 'Bar For Salad']",Tip Top Savings,Deluxe,3.78 M,1.2474 M,2055.29,3145.51,654.13,437.78,745.6934,FEirA De santAnA,Ba,-12.225319704968523,-38.94806634596223,Praia Grande,SP_,amount: -24.011288218359883,-46.41873374429398,4.0,"{'gross': 10.306, 'net': 8.8524}"
mc_ID_358,"Single Female with five children, education: high school degree working as skilled manual",$30K+,"Breakfast Foods from Breakfast Foods department, Ordered Brand : Johnson",no,"['Bar For Salad', 'Coffee Bar', 'Florist', 'Ready Food', 'Video Store']",I Cant Believe It Sale,,"1.52 ,000,000",0.7296 M,1734.5,2569.9,503.07,334.31,363.3281,vIsCONdE Do RIO BRAnCO,mg,-21.00842860029707,-42.83922849851464,sao jose do r1o preto,SP,val: -20.80243626346376,-49.39562406741489,3.0,"{'gross': -16.1349, 'net': data: nan}"
mc_ID_360,"Married Female with four children, education: partial high school working as manual",10K+,"Breakfast Foods from Frozen Foods department, Ordered Brand : Golden",no,['Coffee Bar'],Super Savers,Small Grocery,2.7 M,1.188 M,1423.37,2093.24,398.93,265.98,651.4488,andrad@s,MG,-22.07406456966723,-46.5864399743845,salto,SP,-23.19024365306712,-47.291570633360266,measure: 2.0,"{'gross': data: 30.9615, 'net': 26.4554}"
mc_ID_361,"Marriied Male with one child, education: High School degree working as professional",110K+,"Snack Foods from Snack Foods department, Ordered Brand : Best Choice",no,[],Go For It,mid-SiZE,11.67 M,Not Available,2083.35,,785.64,522.49,717.3991,CAICO,RN,-6.469114790855111,-37.094479370604446,MOGI GUACU,SP,-22.3970091627978,-46.94545202732525,5.0,"{'gross': 28.7811, 'net': 24.275}"
mc_ID_362,"Married Female with four children, education: partial college working as professional",30K+,"Jams and Jellies from Baking Goods department, Ordered Brand : BBB Best",yes,"['Florist', 'Coffee Bar', 'Ready Food', 'Bar For Salad']",Promo Big,Deluxe,10.14 M,4.6644 M,2054.07,3149.67,654.13,436.09,267.3576, sao paulo,SP,-23.65313653566277,-46.75922277560735,itaquaquecetuba,SP,-23.48262344063541,-46.37448952833195,2.0,"{'gross': 14.8266, 'net': 13.3585}"
mc_ID_363,"Single Female with four children, education: high school degree working as skilled manual",30K+,"Vegetables from Produce department, Ordered Brand : Tri-State",yes,[],Sales Days,_Supermarket,3.7 M,1.443 M,2049.72,2811.99,457.36,,610.5502,porto alegre,rs,amount: -30.077021487809752,-51.1313949910142,sao p@ulo, 5P,-23.615020791563268,-46.47934165652957,1.0,"{'gross': 22.0946, 'net': 20.4957}"
mc_ID_364,"Married Male with one child, education: partial high school working as management",130K+,"Bread from Baked Goods department, Ordered Brand : Fantastic",no,"['Florist', 'Ready Food', 'Bar For Salad', 'Coffee Bar', 'Video Store']",Save Price,deluxe,6.99 M,2.3067 M,2038.11,2839.95,483.98,320.42,284.3028,santa barbara d'oeste,Sp,data: -22.73579256527013,-47.41089508396748,brusque,Sk,-27.14105704919435,data: -48.96146112936535,4.0,"{'gross': 29.7987, 'net': 26.8915}"
mc_ID_366,"education: partial high school working as manual, Single Male with one child",10K+,"Magazines from Periodicals department, Ordered Brand : Dollar",yes,['Coffee Bar'],Weekend Discount,Small Gr0cery,€2.4M,0.9975 M,1423.37,2088.27,,265.39,353.0773,Sao Paulo,SP,-23.59936558006812,-46.64609756924807,SaO bErNArDO Do cAmPo,"sP
",data: -23.71688471949829,-46.54199108267673,4.0,"{'gross': 20.4957, 'net': 17.5885}"
mc_ID_367,"Married Female with four children , education: High School degree working as professional",110K+,"Jams and Jellies from Baking Goods department, Ordered Brand : CDR",yes,"['Coffee Bar', 'Florist', 'Bar For Salad', 'Ready Food']",Weekend Discount,,4.38 M,1.533 M,2055.29,3149.37,654.13,436.09,382.0515,5aNTos,_sp,-23.944502325841068,-46.33124278031053,sao paulo,SP,-23.479316999999995,-46.5904340471753,4.0,"{'gross': 24.7111, 'net': nan}"
mc_ID_368,"Married Female with three children, education: high school degree working as manual",30K+,"Pizza from Frozen Foods department, Ordered Brand : Golden",yes,[],Price Winners, Supermarket ,5.34 M,2.2428 M,1623.48,2193.87,,228.0,val: 543.397,batalha,AL,data: -9.67544671932256,-37.12468028561955,BELO HORIZONTE,MG,-19.878513898894187,amount: -43.95694702879617,4.0,"{'gross': 27.6183, 'net': data: 24.7111}"
mc_ID_369,"Married Female with two children, education: high school degree working as skilled manual",30000,"Vegetables from Canned Foods department, Ordered Brand : Just Right",yes,"['Bar For Salad', 'Coffee Bar', 'Ready Food', 'Florist']",Save Price,Deluxe,2.72 M,1.224 M,2055.29,3150.07,654.13,436.1,584.191,Ipero,SP,-23.35277010388912,-47.69201207255984,santo andre,sp,-23.665703457960586,-46.51808196779969,4.0,"{'gross': 28.6358, 'net': 27182.20 grams}"
mc_ID_370,"Married Male with four children, education: high school degree working as manual",$30K+,"Jams and Jellies from Baking Goods department, Ordered Brand : Plato",yes,['Florist'],Roller Savings (High) ,Supermark3t,9.8 M,3.332 M,1318.39,2192.47,523.32,348.34,532.6232,ITAPEVA,_SP,-23.9811524331912,-48.8887104161179,seo paulo,SP,-23.569353157366287,-46.63690014002537,4.0,"{'gross': 17.4431, 'net': -13.0823}"
mc_ID_372,"Married Male with one child, education: partial high school working as professional",130K+,"Breakfast Foods from Frozen Foods department, Ordered Brand : Imagine",yes,"['Bar For Salad', 'Ready Food', 'Video Store', 'Florist', 'Coffee Bar']",Sale Sale Sale,Delux3,2.38 M,1.19 M,1527.97,2148.37,373.1,,722.6814,aruja,SP,data: -23.38527609065766,-46.31301787468516,assis,SP_,-22.6796532539352,-50.44287891853987,5.0,"{'gross': 22.24, 'net': 19.3328}"
mc_ID_373,"Married Female with two children, education: bachelors degree working as professional",600+ monthly,"Fruit from Canned Products department, Ordered Brand : Big City",yes,[],Saving Days,supermarket,2.34 M,0.936 M,1506.53,1889.95,227.8,151.9,619.0228,pereira barreto,SP,-20.643342869769413,-51.109313177786085,sao paulo,SP,-23.582604528253924,-46.73785580900351,1.0,"{'gross': 25.874, 'net': nan}"
mc_ID_374,"MaRrIeD MaLe wItH TwO ChIlDrEn, EdUcAtIoN: gRaDuAtE DeGrEe wOrKiNg aS PrOfEsSiOnAl",130K+,"Pain Relievers from Health and Hygiene department, Ordered Brand : Hilltop",yes,['Coffee Bar'],Two Day Sale,Sup3rmarket,7.41 M,3.2604 M,1236.07,1970.94,442.92,295.24,477.3944,mucambo,_CE,amount: -3.903995475046312,amount: -40.74463854634254,Piracicaba,SP,-22.71683928585045,-47.65736585405934,8.0/10,"{'gross': nan, 'net': 6.3958}"
mc_ID_375,"Married Male with three children, education: partial high school working as manual",10K+,"Eggs from Eggs department, Ordered Brand : Blue Medal",no,['Coffee Bar'],Pick Your Savings,Supermarket,14.52 M,5.082 M,1236.77,1970.94,440.92,294.67,amount: 436.7573,Teresopolis,RJ,-22.4152186200517,-42.96996546672412,araraquara,SP,-21.812698026371937,-48.15183966694556,3.0,"{'gross': 24.8564, 'net': 20.4957}"
mc_ID_377,"Married Male with No kids, education: bachelors degree working as management",50K+,"Vegetables from Produce department, Ordered Brand : Hermanos",no,"['Coffee Bar', 'Bar For Salad', 'Ready Food', 'Florist']",Discount Frenzy,Deluxe,5.22 M,1.827 M,2055.66,3141.18,,436.09,amount: 779.6884,sao paulo,Sp,-23.50917291257428,data: -46.37562470774424,lauro de freitas,BA,-12.895112589380958,-38.33895999999978,4.0,"{'gross': -16.4256, 'net': 12.0648}"
mc_ID_378,"Single Female with four children, education: partial high school working as management",70K+,"Pain Relievers from Health and Hygiene department, Ordered Brand : Steady",yes,"['Bar For Salad', 'Coffee Bar', 'Florist', 'Ready Food', 'Video Store']",Lottery Cash Registerion,Deluxe,"8.49 ,000,000",3.0564 M,1734.5,2572.8,503.07,333.93,313.0678,lOndriNa,PR,-23.31430876659561,-51.11965985684604,curitiba,Sp,-25.491606559524563,-49.28283748666978,5.0,"{'gross': nan, 'net': 14.2452}"
mc_ID_380,"Single Male with three children, education: graduate degree working as professional",840+ monthly,"Vegetables from Produce department, Ordered Brand : Hermanos",yes,"['Bar For Salad', 'Coffee Bar', 'Florist', 'Ready Food']",Super Duper Savers,Deluxe,$8.92 M,2.7652 M,2055.29,,656.13,436.09,475.93,inhapim, MG,-19.51279414573376,data: -42.12905013627184,sAo pAulo,SP,-23.472335179294816,-46.64636526449883,amount: 5.0,"{'gross': 11.6578, 'net': 8.7506}"
mc_ID_382,"Married Male with four children, education: bachelors degree working as professional",$50K+,"Meat from Frozen Foods department, Ordered Brand : PigTail",no,[],Super Wallet Savers,supermarket,7.86 M,2.6724 M,1508.0,1885.91,,151.9,data: 733.1937,sao paulo,SP,-23.550723623891194,-46.622536459849165,rio de janeiro,RJ,-22.87459850346245,-43.477731000000006,5.0,"{'gross': 12.1375, 'net': 17.14 lbs}"
mc_ID_385,"Single Male with four children, education: bachelors degree working as professional",70K+,"Frozen Desserts from Frozen Foods department, Ordered Brand : Carrington",no,"['Video Store', 'Ready Food', 'Florist', 'Coffee Bar', 'Bar For Salad']",Price Slashers,DELUXE,8.7 M,3.654 M,1734.5,2572.86,505.07,335.88,282.9953,SAO PAULO,sp,-23.551013388568272,-46.44848890729416,tatu1,SP,-23.313782623850443,amount: -47.8240690156379,5.0,"{'gross': 18.1699, 'net': -15.2627}"
mc_ID_386,"Single Male with No children, education: partial high school working as manual",10K+,"Snack Foods from Snack Foods department, Ordered Brand : Horatio",yes,"['Video Store', 'Bar For Salad', 'Ready Food', 'Coffee Bar', 'Florist']",,Deluxe,€6.0M,2.538 M,1733.39,2572.86,503.07,335.12,662.2226,Sao  Bernardo  Do  Campo,sp,-23.737592378844752,-46.573827062294505,$ao paulo,SP,-23.65111484251016,-46.75521082321932,4.0,"{'gross': nan, 'net': 22.8214}"
mc_ID_387,"Marriied Female with four children, education: partial high school working as skilled manual",50K+,"Snack Foods from Snack Foods department, Ordered Brand : Nationeel",no,"['Ready Food', 'Bar For Salad']",,Supermarket,5.02 M,1.6064 M,2265.9,3687.88,853.22,568.75,677.285,_sao paulo,SP,-23.71300796869756,-46.69256515971141,	sao paulo,Sp,val: -23.50875908021236,-46.602973042876144,5.0,"{'gross': nan, 'net': 9.1722}"
mc_ID_388,"Single Male with four children, education: high school degree working as skilled manual",30K+,"Vegetables from Produce department, Ordered Brand : Ebony",yes,"['Video Store', 'Ready Food', 'Coffee Bar', 'Florist', 'Bar For Salad']",Tip Top Savings,Deluxe,8.91 M,4.3659 M,1734.5,2575.51,503.07,335.38,287.127,sao paulo,SP,amount: -23.56613158673322,-46.40933117430316,curitiba ,pr,-25.43328294393789,-49.28042347446478,5.0,"{'gross': data: 25.2925, 'net': 22.24}"
mc_ID_389,"Single Male with four children, education: high school degree working as manual",30 Thousand,"Snack Foods from Snack Foods department, Ordered Brand : Nationeel",no,['Coffee Bar'],Weekend Discount,Supermarket,7.05 M,3.4545 M,1236.07,,,293.95,364.1649,bage,RS,-31.32637009278509,-54.08931492238784,selto,SP,-23.20591698084141,-47.307845865803,5.0,"{'gross': measure: 19.4781, 'net': nan}"
mc_ID_390,"Married  Male  with  three  children,  education:  bachelors  degree  working  as  professional",70K+,"Vegetables from Produce department, Ordered Brand : Ebony",no,[],Weekend Discount,Supermarket,$6.92 M,2.9064 M,1506.16,1887.7,227.8,151.41,614.002,sao jose dos campos,$P,-23.221587583126546,-45.90665169219235,sAo JOSe DO rIO pRETO,sp,-20.8170171874536,-49.36425413438004,3.0,"{'gross': 27.1822, 'net': amount: 24.275}"
mc_ID_391,"Single Male with one child,education: bachelors degree working as professional",110K+,"Canned Soup from Canned Foods department, Ordered Brand : Pleasant",yes,"['Florist', 'Bar For Salad', 'Coffee Bar', 'Video Store', 'Ready Food']",Dimes Off,Deluxe,€11.3M,4.7664 M,2038.11,2837.3,481.98,321.26,550.6144,tanhacu,"BA
",-14.022371160845278,-41.24563187094334,sao paulo,SP,-23.63665699295384,amount: -46.69477973651988,val: 4.0,"{'gross': 18.1699, 'net': 13.8091}"
mc_ID_392,"Married Female with one child, education: high school degree working as professional",70K+,"Canned Soup from Canned Foods department, Ordered Brand : Bravo",no,['Florist'],Roller Savings (High) ,Supermarket ,€3.1M,1.104 M,1320.92,2195.03,523.32,348.83,532.6232,sao jose do rio preto,Sp,-20.78099531970049,-49.35424790246387,itapecerica da serra,"SP
",-23.72033746105922,-46.85362208015704,5.0,"{'gross': 13.0823, 'net': 8.7216}"
mc_ID_395,"Married Male with two children,education: bachelors degree working as professional",70K+,"Bread from Baked Goods department, Ordered Brand : Colony",no,[],Go For It,Supermarket,3.08 M,1.078 M,,2811.99,457.36,305.21,509.6635,"timon
",MA,-5.109211347976236,-42.83227363513391,sao PauLo,SP,-23.667843855675457,-46.66038973120199,1.0,"{'gross': 10.9746, 'net': 8.0674}"
mc_ID_396,"Single Female with one child, education: bachelors degree working as professional",70K+,"Canned Soup from Canned Foods department, Ordered Brand : Just Right",yes,"['Coffee Bar', 'Ready Food', 'Florist', 'Bar For Salad']",Discount Frenzy,Deluxe,5.61 M,2.7489 M,2055.29,3147.58,654.13,434.34,779.6884,vItorIA ,3S,-20.258838451007023,-40.29431343326209,sao jose do rio preto,SP,-20.8186365094994,-49.36992583875571,3.0,"{'gross': -13.5329, 'net': 9.1722}"
mc_ID_397,"Maried Male with three children, education: partial college working as professional",30K+,"Vegetables from Frozen Foods department, Ordered Brand : Big Time",yes,['Coffee Bar'],Best Savings,SMALL GROCERY,3.32 M,0.996 M,1394.66,,534.29,,765.2536,rio de janeiro,RJ,-22.933479697760923,-43.350149913122536,maringa,Pr,-23.437975269077903,-51.91385959802448,4.0,"{'gross': 10.4659, 'net': 8.9977}"
mc_ID_400,"married female with four children, education: high school degree working as professional, education: high school degree working as professional",Income: 130K+,"Beer and Wine from Alcoholic Beverages department, Ordered Brand : Pearl",no,['Coffee Bar'],Super Duper Savers,Small Grocery,"0.65 ,000,000",0.2535 M,1393.94,2286.03,534.29,355.75,611.4393,Rio De Janeiro,RJ,-22.908714883432378,-43.193807831813686,rio de janeiro,RJ,-22.93125598447676,-43.17881321481337,3.0,"{'gross': 23.5482, 'net': val: 22.0946}"
mc_ID_401,"Single Female with four children, education: partial HS working as skilled manual",10K+,"Vegetables from Frozen Foods department, Ordered Brand : Golden",no,"['Coffee Bar', 'Florist', 'Bar For Salad', 'Ready Food', 'Video Store']",, GOURMET ,1.44 M,0.4464 M,1424.19,2200.69,467.54,,675.716,Sao Paulo,SP,-23.53158118373822,-46.66174681473255,CuriTibA,PR,-25.416444206215026,-49.28185035596391,5.0,"{'gross': nan, 'net': 27.0368}"
mc_ID_402,"Single Male with one child, education: bachelor'ss degree working as professional",130K+,"Drinks from Beverages department, Ordered Brand : Washington",no,[],Big Time Discounts,Supermarket,1.48 M,0.7252 M,2047.2,,,303.67,val: 310.662,lagoa do piaui,_PI,-5.409658556365997,measure: -42.64681246377987,sañto andre,5P,-23.665703457960586,-46.51808196779969,5.0,"{'gross': 10.7857, 'net': 6.4249}"
mc_ID_403,"Married Male with one child, education: bachelors degree working as professional",50K+,"Vegetables from Frozen Foods department, Ordered Brand : Carrington",no,"['Bar For Salad', 'Video Store', 'Coffee Bar', 'Florist', 'Ready Food']",Roller Savings (High) ,Gourmet,$4.8 M,2.064 M,1424.85,2200.69,467.54,312.04,499.7265,sao jose do rio preto,SP,-20.8302326110662,-49.35777544399851,NoVo HoRiZoNte,SP,val: -21.46284342229134,data: -49.21918836311204,3.0,"{'gross': 17.2978, 'net': 14.376}"
mc_ID_404,"Married Female with four children, education: bachelors degree working as professional",70K+,"Magazines from Periodicals department, Ordered Brand : Excel",yes,"['Coffee Bar', 'Florist', 'Video Store', 'Bar For Salad', 'Ready Food']",GLD,delUxe,6.39 M,3.1311 M,1871.16,2862.81,593.93,394.13,484.1411,Sao Paulo,SP,-23.52822015015292,val: -46.51814496211552,Limeira,SP,-22.599254430886607,measure: -47.37980963550319,,"{'gross': nan, 'net': 7.3988}"
mc_ID_406,"Single Male with five children, education: bachelors degree working as management",70K+,"Vegetables from Produce department, Ordered Brand : High Top",yes,['Coffee Bar'],Price Slashers,Supermarket,$6.84 M,3.078 M,1236.07,1973.13,442.92,293.95,402.6054,campinas,SP,-22.90124134639356,val: -47.05512845102415,sao paulo,Sp,data: -23.53321650340715,-46.50046729003948,amount: 3.0,"{'gross': 19.4781, 'net': 16425.60 grams}"
mc_ID_409,"Single Female with three children, education: partial high school working as skilled manual",€25K+,"Snack Foods from Snack Foods department, Ordered Brand : Nationeel",yes,"['Ready Food', 'Bar For Salad', 'Video Store', 'Coffee Bar', 'Florist']",,,9.4 M,4.042 M,1871.16,2862.29,593.93,396.35,343.611,Rio De Janeiro,RJ,-22.950922714957603,-43.18739520231989,formiga,MG,-20.474084262411907,data: -45.424321458052006,measure: 3.0,"{'gross': nan, 'net': nan}"
mc_ID_412,"Single  Male  with  two  children,  education:  partial  collge  working  as  professional",90K or more,"Dairy from Dairy department, Ordered Brand : Booker",yes,[],GLD,Supermerket ,5.28 M,1.9536 M,1508.0,1887.7,227.8,153.49,727.9637,jundiai,Sp,data: -23.207180112486483,-46.87693047864591,joinvill3,SC ,-26.25351566740153,-48.80168204279203,Rating: 5.0,"{'gross': 27.0368, 'net': 24.1296}"
mc_ID_414,"married male with two children, education: hs degree working as skilled manual",30K+,"Meat from Deli department, Ordered Brand : Moms",yes,"['Video Store', 'Bar For Salad', 'Coffee Bar', 'Ready Food', 'Florist']",GLD,Deluxa,"1.62 ,000,000",0.567 M,1871.16,2861.13,593.93,395.18,484.1411,criciuma,sc,amount: -28.78947535050223,-49.3618508848072,rio de janeiro,rj,-22.87459850346245,-43.477731000000006,1.0,"{'gross': 21.3678, 'net': 18.3153}"
mc_ID_415,"MARRIED FEMALE WITH THREE CHILDREN, EDUCATION: HIGH SCHOOL DEGREE WORKING AS MANUAL",30K or more,"Decongestants from Health and Hygiene department, Ordered Brand : Consolidated",yes,"['Florist', 'Video Store', 'Coffee Bar', 'Ready Food', 'Bar For Salad']",Super Duper Savers,Deluxe,€6.8M,2.4831 M,1525.28,2151.56,373.1,248.79,266.73,SALVADOR,BA,-12.979645413776984,-38.44513962533874,BALNEARIO CAMBORIU,sc,-26.999696999999948,-48.63513949999995,2.0,"{'gross': -1.0, 'net': 15.6988}"
mc_ID_416,"Married Female with two children, education: bachelors degree working as management",50K+,"Snack Foods from Snack Foods department, Ordered Brand : Horatio",no,['Coffee Bar'],Savings Galore,"Supermarket
",5.54 M,2.216 M,1236.07,1968.48,,295.67,724.5119,saopaulo,SP,-23.468912247420523,-46.58807266436532,ibiting4,_SP,-21.7664768468313,val: -48.83154737836604,5.0 stars,"{'gross': amount: 27.1822, 'net': 24.275}"
mc_ID_417,"Married Female with No children, education: High School degree working as skilled manual",360+ monthly,"Snack Foods from Snack Foods department, Ordered Brand : Nationeel",yes,"['Coffee Bar', 'Ready Food', 'Florist', 'Bar For Salad']",Shelf Emptiers,Gourmet,"4.89 ,000,000",1.956 M,1564.86,2207.28,385.45,256.97,773.0986,camposdosgoytacazes,RJ,-21.76030683669503,-41.32653140262073,ibitinga,SP,-21.7664768468313,-48.83154737836604,5.0,"{'gross': 18.1699, 'net': 15.2627}"
mc_ID_421,"Single Male with three kids, education: partial high school working as professional",$90K+,"Snack Foods from Snack Foods department, Ordered Brand : Horatio",yes,[],GLD,Supermarket,5.3 M,2.014 M,2049.72,2811.99,457.36,304.91,697.7866,rio de jane1ro,RJ,-22.923980497085807,-43.22589028129148,curitiba,PR,-25.46921399278664,-49.29393514695028,4.0,"{'gross': nan, 'net': 30.0894}"
mc_ID_422,"MARRIED MALE WITH THREE CHILDERN, EDUCATION: BACHELORS DEGREE WORKING AS PROFESSIONAL",50K+,"Vegetables from Produce department, Ordered Brand : Hermanos",no,[],Go For It,Supermarket,€6.9M,3.0192 M,1508.0,1887.7,227.8,153.48,350.4623,monte alto,Sp,-21.25517021789464,-48.48570186533153,uberlandia,MG,-18.94141413405276,-48.33714543949449,5.0,"{'gross': 25.0018, 'net': 23.5482}"
mc_ID_423,"Single Male with two children, education: partial college working as manual",30k,"Canned Tuna from Canned Foods department, Ordered Brand : Blue Label",yes,['Coffee Bar'],Best Price Savers,Supermarket,4.23 M,1.7343 M,1238.15,1970.85,440.92,293.95,349.2594,guarulhos,SP,-23.478156,-46.5416505,ibitinga,SP,-21.7664768468313,-48.83154737836604,measure: 4.0,"{'gross': 14114.40 grams, 'net': 11.2072}"
